klima_id,datum,woche,haus,aussen_strahlungssumme_j_cm2,aussen_tagestemperatur_c,aussen_nachttemperatur_c,aussen_dif_c,aussen_durchschnittstemp_c,aussen_windschnellheit_m_s,aussen_windschnellheit_nacht_m_s,aussen_feuchtigkeit_tag_proz,aussen_fd_tag_g_m3,aussen_feuchtigkeit_nacht_proz,aussen_fd_nacht_g_m3,aussen_fd_durchschnitt_g_m3,aussen_feuchtigkeit_durchschnitt_proz,aussen_tageslaenge_uhr,schirm_energieschirm_proz,gh_gem_tag_c,gh_gem_nacht_c,gh_gem_dif,gh_gem_tagesdurchschnitt_c,gh_ber_taeg_temp,rohr_temp_tag_c,rohr_temp_nacht_c,rohr_temp_tagesdurchschnitt_c,co2_tag_ppm,co2_nacht_ppm,co2_einspeisung_kg_ha,feucht_fd_tag_g_m3_2,feucht_fd_nacht_g_m3_2,feucht_fd_durchschnitt_g_m3_2,feucht_rf_tag_proz,feucht_rf_nacht_proz,feucht_rfdurchschnitt_proz
1416,2025-03-13 00:00:00,11,33,358,8.4,2.2,6.2,5.3,2.2,2.2,0.8,0,1,0,0,0.9,11.73,0.86,21.2,16.8,4.4,19,18.8,46,34,40,1240,954,0,4.4,3,3.7,0.76,0.79,0.775
1417,2025-03-13 00:00:00,11,34,358,8.4,2.2,6.2,5.3,2.2,2.2,0.8,0,1,0,0,0.9,11.73,0.84,21,16.8,4.2,18.9,18.8,47,36,41.5,0,0,0,3.7,2.3,3,0.8,0.84,0.82
1418,2025-03-14 00:00:00,11,2+3,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.81,22.6,18.4,4.2,20.5,0,43,42,42.5,0,0,0,6.5,3.5,5,0.69,0.78,0.735
1419,2025-03-14 00:00:00,11,4,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.82,21.9,18.3,3.6,20.1,0,40,40,40,0,0,0,4,2.7,3.4,0.78,0.83,0.805
1420,2025-03-14 00:00:00,11,5,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.83,21.9,18.3,3.6,20.1,0,41,39,40,0,0,0,5.5,3.8,4.7,0.71,0.76,0.735
1421,2025-03-14 00:00:00,11,6,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.88,11.78,0.82,22.2,16.8,5.4,19.5,20.2,40,36,38,0,0,0,3.1,2.1,2.6,0.85,0.85,0.85
1422,2025-03-14 00:00:00,11,7,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.81,22.5,16.9,5.6,19.7,20.2,39,32,35.5,0,0,0,4.7,2.8,3.8,0.77,0.8,0.785
1423,2025-03-14 00:00:00,11,19,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.82,22.8,17.7,5.1,20.3,19.7,38,31,34.5,806,940,0,4.3,2,3.2,0.79,0.87,0.83
1424,2025-03-14 00:00:00,11,20,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.78,22.8,17.7,5.1,20.3,19.7,38,32,35,806,940,0,3.7,1.8,2.8,0.82,0.88,0.85
1425,2025-03-14 00:00:00,11,21,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.77,22.8,17.7,5.1,20.3,19.7,40,33,36.5,806,940,0,3.7,1.4,2.6,0.82,0.91,0.865
1426,2025-03-14 00:00:00,11,22,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.79,22.7,17.7,5,20.2,19.7,38,30,34,806,940,0,3.8,3.3,3.6,0.82,0.89,0.855
1427,2025-03-14 00:00:00,11,23,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.77,23,17.9,5.1,20.5,19.7,40,35,37.5,806,940,0,5.1,2.5,3.8,0.75,0.84,0.795
1428,2025-03-14 00:00:00,11,31,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.85,22.3,16.9,5.4,19.6,20.2,38,33,35.5,644,782,0,4,2.3,3.2,0.81,0.84,0.825
1429,2025-03-14 00:00:00,11,32,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.85,22.3,16.8,5.5,19.6,20.2,36,31,33.5,818,902,0,3.7,2,2.9,0.82,0.86,0.84
1430,2025-03-14 00:00:00,11,33,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.85,22.2,16.8,5.4,19.5,20.2,37,31,34,844,988,0,4.3,2.3,3.3,0.79,0.84,0.815
1431,2025-03-14 00:00:00,11,34,721,7.5,2.2,5.3,4.9,2.5,2.5,0.8,0,0.95,0,0,0.9,11.78,0.85,22,16.8,5.2,19.4,20.2,40,33,36.5,0,0,0,3.8,1.9,2.9,0.81,0.86,0.835
1432,2025-03-15 00:00:00,11,2+3,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.99,21.6,18.3,3.3,20,0,45,43,44,0,0,0,2.4,2.3,2.4,0.88,0.85,0.865
1433,2025-03-15 00:00:00,11,4,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,1.00,21.3,18.3,3,19.8,0,44,42,43,0,0,0,4.2,3.2,3.7,0.78,0.8,0.79
1434,2025-03-15 00:00:00,11,5,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,1.00,21.4,18.3,3.1,19.9,0,45,41,43,0,0,0,6.1,5,5.6,0.68,0.68,0.68
1435,2025-03-15 00:00:00,11,6,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.88,11.85,0.94,21.2,16.1,5.1,18.7,18.6,45,34,39.5,0,0,0,2.7,2,2.4,0.85,0.85,0.85
1436,2025-03-15 00:00:00,11,7,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21.5,16.7,4.8,19.1,18.6,43,32,37.5,0,0,0,3.9,2.6,3.3,0.79,0.82,0.805
1437,2025-03-15 00:00:00,11,19,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.96,21.8,17.6,4.2,19.7,19.3,42,33,37.5,918,1098,0,3.3,2,2.7,0.83,0.87,0.85
1438,2025-03-15 00:00:00,11,21,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21.6,17.6,4,19.6,19.3,44,33,38.5,918,1098,0,2.7,1.7,2.2,0.86,0.89,0.875
1439,2025-03-15 00:00:00,11,22,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.93,21.5,17.6,3.9,19.6,19.3,42,33,37.5,917,1097,0,3.3,1.9,2.6,0.83,0.88,0.855
1440,2025-03-15 00:00:00,11,23,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.93,22,17.9,4.1,20,19.3,44,37,40.5,918,1097,0,4.9,2.8,3.9,0.75,0.82,0.785
1441,2025-03-15 00:00:00,11,31,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21,15.6,5.4,18.3,18.6,45,31,38,774,819,0,3.2,2,2.6,0.83,0.85,0.84
1442,2025-03-15 00:00:00,11,33,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21,15.5,5.5,18.3,18.6,44,29,36.5,1015,1054,0,3.5,2,2.8,0.81,0.85,0.83
1443,2025-03-15 00:00:00,11,34,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,20.8,15.5,5.3,18.2,18.6,44,30,37,0,0,0,3,1.7,2.4,0.84,0.88,0.86
1444,2025-03-15 00:00:00,11,20,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21.6,17.6,4,19.6,19.3,43,34,38.5,918,1098,0,3.1,1.9,2.5,0.84,0.88,0.86
1445,2025-03-15 00:00:00,11,32,310,6.7,3.3,3.4,5,3.9,3.9,0.8,0,0.95,0,0,0.9,11.85,0.92,21.1,15.5,5.6,18.3,18.6,44,29,36.5,946,950,0,3.1,1.8,2.5,0.83,0.87,0.85
1446,2025-03-16 00:00:00,11,20,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,20.4,17.5,2.9,19,19.3,40,35,37.5,1133,1260,0,2.5,1.9,2.2,0.86,0.87,0.865
1447,2025-03-16 00:00:00,11,32,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,19.7,15.6,4.1,17.7,18.4,39,30,34.5,1159,1159,0,2.2,1.6,1.9,0.88,0.88,0.88
1448,2025-03-16 00:00:00,11,2+3,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,21.5,18.3,3.2,19.9,0,48,43,45.5,0,0,0,3.4,2.3,2.9,0.82,0.86,0.84
1449,2025-03-16 00:00:00,11,4,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,21,18.2,2.8,19.6,0,46,43,44.5,0,0,0,4.4,3.3,3.9,0.76,0.79,0.775
1450,2025-03-16 00:00:00,11,5,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,21,18.2,2.8,19.6,0,46,43,44.5,0,0,0,6.7,5.4,6.1,0.64,0.66,0.65
1451,2025-03-16 00:00:00,11,6,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.93,11.90,1.00,19.9,16,3.9,18,18.4,40,34,37,0,0,0,2.2,1.9,2.1,0.87,0.86,0.865
1452,2025-03-16 00:00:00,11,7,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,20.6,16.6,4,18.6,18.4,42,34,38,0,0,0,3.4,2.6,3,0.81,0.82,0.815
1453,2025-03-16 00:00:00,11,19,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,20.5,17.6,2.9,19.1,19.3,39,34,36.5,1133,1260,0,2.7,2.2,2.5,0.85,0.86,0.855
1454,2025-03-16 00:00:00,11,21,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,20.4,17.5,2.9,19,19.3,40,35,37.5,1133,1260,0,2.4,1.6,2,0.86,0.89,0.875
1455,2025-03-16 00:00:00,11,22,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,20.3,17.5,2.8,18.9,19.3,40,34,37,1133,1260,0,2.6,1.9,2.3,0.85,0.87,0.86
1456,2025-03-16 00:00:00,11,23,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,21.8,17.8,4,19.8,19.3,45,37,41,1133,1260,0,4.6,2.7,3.7,0.76,0.82,0.79
1457,2025-03-16 00:00:00,11,31,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,19.7,15.5,4.2,17.6,18.4,41,33,37,970,1020,0,2.4,1.8,2.1,0.86,0.86,0.86
1458,2025-03-16 00:00:00,11,33,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,19.7,15.5,4.2,17.6,18.4,39,31,35,1250,1288,0,2.6,2,2.3,0.85,0.85,0.85
1459,2025-03-16 00:00:00,11,34,267,4.9,2.7,2.2,3.8,0.8,0.8,0.9,0,0.95,0,0,0.9,11.90,1.00,19.6,15.5,4.1,17.6,18.4,40,32,36,0,0,0,2.2,1.5,1.9,0.87,0.88,0.875
1460,2025-03-17 00:00:00,12,20,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.71,22.1,17.5,4.6,19.8,20.1,38,44,41,675,842,0,4.8,2.5,3.7,0.76,0.83,0.795
1461,2025-03-17 00:00:00,12,32,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.77,21.5,15.9,5.6,18.7,21.8,38,42,40,690,859,0,4.4,2.6,3.5,0.78,0.81,0.795
1462,2025-03-17 00:00:00,12,2+3,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.75,23.2,17.4,5.8,20.3,0,42,46,44,0,0,0,5.6,2.1,3.9,0.74,0.86,0.8
1463,2025-03-17 00:00:00,12,4,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.79,23.2,17.3,5.9,20.3,0,40,44,42,0,0,0,5.7,3.3,4.5,0.73,0.77,0.75
1464,2025-03-17 00:00:00,12,5,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.79,23.3,17.3,6,20.3,0,38,44,41,0,0,0,7.8,4.3,6.1,0.63,0.73,0.68
1465,2025-03-17 00:00:00,12,6,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.83,11.97,0.77,21.9,16,5.9,19,21.8,34,43,38.5,0,0,0,4,2.4,3.2,0.8,0.83,0.815
1466,2025-03-17 00:00:00,12,7,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.77,22.6,16.5,6.1,19.6,21.8,35,43,39,0,0,0,6.1,3.6,4.9,0.71,0.75,0.73
1467,2025-03-17 00:00:00,12,19,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.75,22.6,17.5,5.1,20.1,20.1,37,42,39.5,675,842,0,5.7,2.6,4.2,0.72,0.82,0.77
1468,2025-03-17 00:00:00,12,21,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.71,22.1,17.6,4.5,19.9,20.1,39,43,41,675,842,0,4.8,2.2,3.5,0.76,0.85,0.805
1469,2025-03-17 00:00:00,12,22,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.72,22,17.6,4.4,19.8,20.1,37,42,39.5,675,841,0,4.7,2.4,3.6,0.77,0.84,0.805
1470,2025-03-17 00:00:00,12,23,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.72,23.2,18.4,4.8,20.8,20.1,39,43,41,675,842,0,5.8,3.1,4.5,0.73,0.8,0.765
1471,2025-03-17 00:00:00,12,31,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.76,21.5,15,6.5,18.3,21.8,33,40,36.5,585,752,0,4.1,2.2,3.2,0.79,0.83,0.81
1472,2025-03-17 00:00:00,12,33,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.77,21.7,15.9,5.8,18.8,21.8,31,42,36.5,774,942,0,5.1,3,4.1,0.75,0.78,0.765
1473,2025-03-17 00:00:00,12,34,1120,6,2,4,4,3.3,3.5,0.75,0,0.9,0,0,0.8,11.97,0.77,21.4,15.7,5.7,18.6,21.8,33,43,38,0,0,0,4.2,2.3,3.3,0.79,0.83,0.81
1474,2025-03-18 00:00:00,12,20,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.63,23.3,16.8,6.5,20.1,20.5,43,39,41,583,869,0,7.2,2.1,4.7,0.67,0.85,0.76
1475,2025-03-18 00:00:00,12,32,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.66,22.7,16.5,6.2,19.6,22.7,36,41,38.5,601,856,0,6.4,2.7,4.6,0.7,0.81,0.755
1476,2025-03-18 00:00:00,12,2+3,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.67,24.9,17.8,7.1,21.4,0,47,45,46,0,0,0,8.2,2.4,5.3,0.66,0.84,0.75
1477,2025-03-18 00:00:00,12,4,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.67,24.5,17.5,7,21,0,46,42,44,0,0,0,9.4,4.3,6.9,0.6,0.72,0.66
1478,2025-03-18 00:00:00,12,5,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.67,24.5,17.5,7,21,0,47,41,44,0,0,0,9.2,3.5,6.4,0.6,0.77,0.685
1479,2025-03-18 00:00:00,12,6,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.63,12.02,0.61,23,16.5,6.5,19.8,22.7,40,43,41.5,0,0,0,6,2.6,4.3,0.72,0.82,0.77
1480,2025-03-18 00:00:00,12,7,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.60,23.5,17.3,6.2,20.4,22.7,39,44,41.5,0,0,0,7.8,3.3,5.6,0.65,0.77,0.71
1481,2025-03-18 00:00:00,12,19,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.66,23.8,16.8,7,20.3,20.5,42,36,39,583,869,0,8.7,2.5,5.6,0.61,0.82,0.715
1482,2025-03-18 00:00:00,12,21,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.62,23.7,16.9,6.8,20.3,20.5,44,38,41,583,869,0,7.8,1.9,4.9,0.65,0.87,0.76
1483,2025-03-18 00:00:00,12,22,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.63,23.8,16.9,6.9,20.4,20.5,42,37,39.5,583,870,0,7.3,2,4.7,0.68,0.86,0.77
1484,2025-03-18 00:00:00,12,23,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.63,25,18.8,6.2,21.9,20.5,46,41,43.5,583,870,0,8.3,3.2,5.8,0.65,0.8,0.725
1485,2025-03-18 00:00:00,12,31,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.66,22.9,16.5,6.4,19.7,22.7,40,44,42,495,757,0,6.1,2.6,4.4,0.71,0.81,0.76
1486,2025-03-18 00:00:00,12,33,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.65,22.9,16.8,6.1,19.9,22.7,33,43,38,672,937,0,7.6,3.6,5.6,0.65,0.75,0.7
1487,2025-03-18 00:00:00,12,34,1501,11.9,-2,13.9,5,1.6,1.6,0.55,0,0.7,0,0,0.6,12.02,0.65,22.9,16.7,6.2,19.8,22.7,36,44,40,0,0,0,6.6,2.8,4.7,0.7,0.8,0.75
1488,2025-03-19 00:00:00,12,20,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.58,24.5,17.8,6.7,21.2,20.5,41,38,39.5,593,909,0,8.7,2.5,5.6,0.64,0.84,0.74
1489,2025-03-19 00:00:00,12,32,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.61,23.4,16.6,6.8,20,22.7,40,37,38.5,608,844,0,6.7,2.7,4.7,0.7,0.81,0.755
1490,2025-03-19 00:00:00,12,2+3,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.60,26.4,18,8.4,22.2,0,44,41,42.5,0,0,0,10.5,2.5,6.5,0.61,0.84,0.725
1491,2025-03-19 00:00:00,12,4,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.60,25.9,17.9,8,21.9,0,43,39,41,0,0,0,11.1,4,7.6,0.57,0.74,0.655
1492,2025-03-19 00:00:00,12,5,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.61,25.9,18,7.9,22,0,43,38,40.5,0,0,0,9.8,3.4,6.6,0.62,0.78,0.7
1493,2025-03-19 00:00:00,12,6,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.60,23.9,17.1,6.8,20.5,22.7,42,39,40.5,0,0,0,6.8,2.7,4.8,0.71,0.82,0.765
1494,2025-03-19 00:00:00,12,7,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.60,23.9,17.9,6,20.9,22.7,39,41,40,0,0,0,8.6,3.2,5.9,0.63,0.79,0.71
1495,2025-03-19 00:00:00,12,19,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.58,24.6,17.8,6.8,21.2,20.5,41,36,38.5,593,909,0,10.3,2.8,6.6,0.57,0.82,0.695
1496,2025-03-19 00:00:00,12,21,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.57,24.9,17.8,7.1,21.4,20.5,47,37,42,593,909,0,9.7,2.3,6,0.61,0.86,0.735
1497,2025-03-19 00:00:00,12,22,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.59,24.7,17.8,6.9,21.3,20.5,44,36,40,593,909,0,8.6,2.2,5.4,0.65,0.86,0.755
1498,2025-03-19 00:00:00,12,23,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.59,25.4,19.3,6.1,22.4,20.5,46,40,43,593,909,0,9.5,3.3,6.4,0.61,0.8,0.705
1499,2025-03-19 00:00:00,12,31,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.61,23.5,16.7,6.8,20.1,22.7,43,40,41.5,507,737,0,6.4,2.6,4.5,0.71,0.81,0.76
1500,2025-03-19 00:00:00,12,33,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.62,23.5,17,6.5,20.3,22.7,38,39,38.5,680,916,0,8.5,3.8,6.2,0.63,0.74,0.685
1501,2025-03-19 00:00:00,12,34,1506,15.4,-1.5,16.9,7,0.9,0.9,0.4,0,0.6,0,0,0.5,12.08,0.61,23.5,16.9,6.6,20.2,22.7,40,40,40,0,0,0,7.1,2.9,5,0.68,0.8,0.74
1502,2025-03-20 00:00:00,12,20,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.60,24.3,18.6,5.7,21.5,20.3,43,41,42,0,0,0,9.1,2.9,6,0.61,0.82,0.715
1503,2025-03-20 00:00:00,12,32,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.4,16.6,6.8,20,22.6,36,35,35.5,0,0,0,6.5,2.2,4.4,0.72,0.84,0.78
1504,2025-03-20 00:00:00,12,2+3,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.65,26.7,17.9,8.8,22.3,0,40,39,39.5,0,0,0,11.7,2.3,7,0.59,0.85,0.72
1505,2025-03-20 00:00:00,12,4,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.65,26,17.9,8.1,22,0,36,36,36,0,0,0,13.1,2.9,8,0.51,0.82,0.665
1506,2025-03-20 00:00:00,12,5,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.66,26.1,18,8.1,22.1,0,35,34,34.5,0,0,0,10.9,3.3,7.1,0.59,0.79,0.69
1507,2025-03-20 00:00:00,12,6,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.9,17.2,6.7,20.6,22.6,38,38,38,0,0,0,6.6,2.8,4.7,0.72,0.81,0.765
1508,2025-03-20 00:00:00,12,7,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.9,17.9,6,20.9,22.6,37,39,38,0,0,0,8.6,3,5.8,0.64,0.81,0.725
1509,2025-03-20 00:00:00,12,19,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.60,24.5,18.6,5.9,21.6,20.3,42,40,41,0,0,0,9.4,3.7,6.6,0.6,0.77,0.685
1510,2025-03-20 00:00:00,12,21,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.60,24.5,18.8,5.7,21.7,20.3,39,38,38.5,0,0,0,9.9,2.3,6.1,0.6,0.86,0.73
1511,2025-03-20 00:00:00,12,22,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.61,24.2,18.8,5.4,21.5,20.3,38,38,38,0,0,0,9.1,2.5,5.8,0.61,0.85,0.73
1512,2025-03-20 00:00:00,12,23,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.63,25.3,19.4,5.9,22.4,20.3,40,38,39,0,0,0,10.4,3.3,6.9,0.57,0.81,0.69
1513,2025-03-20 00:00:00,12,31,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.5,16.7,6.8,20.1,22.6,36,38,37,0,0,0,6.3,2.5,4.4,0.73,0.83,0.78
1514,2025-03-20 00:00:00,12,33,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.6,17,6.6,20.3,22.6,38,37,37.5,0,0,0,8.3,3.3,5.8,0.64,0.77,0.705
1515,2025-03-20 00:00:00,12,34,1323,18.9,-2.2,21.1,8.4,0.8,0.8,0,0,0,0,0,0,12.13,0.58,23.6,16.9,6.7,20.3,22.6,38,37,37.5,0,0,0,7,2.5,4.8,0.7,0.83,0.765
1516,2025-03-21 00:00:00,12,20,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.63,24,18.4,5.6,21.2,19.9,42,33,37.5,0,0,0,6.1,2,4.1,0.73,0.87,0.8
1517,2025-03-21 00:00:00,12,32,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.62,22.6,16.4,6.2,19.5,20.8,39,30,34.5,0,0,0,4.2,1.8,3,0.8,0.87,0.835
1518,2025-03-21 00:00:00,12,2+3,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.71,25.7,18,7.7,21.9,0,37,31,34,0,0,0,8,1.6,4.8,0.59,0.85,0.72
1519,2025-03-21 00:00:00,12,4,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.71,25.4,17.6,7.8,21.5,0,34,29,31.5,0,0,0,7.3,1.7,4.5,0.71,0.89,0.8
1520,2025-03-21 00:00:00,12,5,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.72,25.3,18.1,7.2,21.7,0,34,27,30.5,0,0,0,7.3,2.2,4.8,0.7,0.86,0.78
1521,2025-03-21 00:00:00,12,6,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.62,21.7,16.9,4.8,19.3,20.8,35,34,34.5,0,0,0,4,2.5,3.3,0.8,0.83,0.0082
1522,2025-03-21 00:00:00,12,7,861,12.3,10.2,2.1,11.3,1.1,0.8,0,0,0,0,0,0,12.18,0.62,22,17.5,4.5,19.8,20.8,36,34,35,0,0,0,5.1,2.8,4,0.75,0.82,0.785
