produktion_id,pflanze_id,datum,woche,blueten_pro_staengel,bluetezeit_truss_woche,gesetzte_fruechte_pro_staengel,fruchtansatz_x_m2,truss_nr_ernte_fruechte_obere_truss,truss_nr_gesetzte_fruechte_obere_truss,geernteten_fruechte_auf_der_oberen_truss,geernteten_fruechte_auf_der_oberen_truss_minus1,geernteten_fruechte_auf_der_oberen_truss_minus2,geernteten_fruechte_auf_der_oberen_truss_minus3,geernteten_fruechte_auf_der_oberen_truss_minus4,geernteten_fruechte_auf_der_oberen_truss_minus5,geernteten_fruechte_pro_staengel,produktion_x_m2,erntegeschwindigkeit_fruchte_wochef_wochei,erntegeschwindigkeit_truss_woche,fruchtzeit,truss_nr_bluehende_obere_truss,blueten_auf_der_oberen_truss,blueten_auf_der_oberen_truss_minus1,blueten_auf_der_oberen_truss_minus2,blueten_auf_der_oberen_truss_minus3,blueten_auf_der_oberen_truss_minus4,blueten_auf_der_oberen_truss_minus5,gesetzten_fruechte_auf_der_oberen_truss,gesetzten_fruechte_auf_der_oberen_truss_minus1,gesetzten_fruechte_auf_der_oberen_truss_minus2,gesetzten_fruechte_auf_der_oberen_truss_minus3,gesetzten_fruechte_auf_der_oberen_truss_minus4,gesetzten_fruechte_auf_der_oberen_truss_minus5,pflanze_nr
1388,35,2025-07-19 00:00:00,29,2,,64,128,13,17,1,12,0,0,0,0,13,59.8,0.65,,-3.402631579,19,1,1,0,0,0,0,11,6,19,10,11,7,2
1389,36,2025-07-19 00:00:00,29,2,,32,32,11,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,2,0,0,0,0,0,2,6,6,6,6,6,1
1390,36,2025-07-19 00:00:00,29,3,,33,33,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,3,0,0,0,0,0,3,6,6,6,6,6,2
1391,36,2025-07-19 00:00:00,29,2,,36,36,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,2,0,0,0,0,0,6,6,6,6,6,6,3
1392,51,2025-07-19 00:00:00,29,1,,34,34,11,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,1,0,0,0,0,0,4,6,6,6,6,6,1
1393,51,2025-07-19 00:00:00,29,3,,34,34,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,3,0,0,0,0,0,4,6,6,6,6,6,2
1394,51,2025-07-19 00:00:00,29,3,,32,32,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,3,0,0,0,0,0,2,6,6,6,6,6,3
1395,42,2025-07-19 00:00:00,29,1,,33,33,12,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,1,0,0,0,0,0,3,6,6,6,6,6,1
1396,42,2025-07-19 00:00:00,29,2,,35,35,13,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,21,2,0,0,0,0,0,5,6,6,6,6,6,2
1397,42,2025-07-19 00:00:00,29,3,,34,34,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,3,0,0,0,0,0,4,6,6,6,6,6,3
1398,53,2025-07-19 00:00:00,29,2,,34,34,10,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,2,0,0,0,0,0,4,6,6,6,6,6,1
1399,53,2025-07-19 00:00:00,29,1,,35,35,10,16,6,6,6,6,6,6,36,90,1.8,,-0.094736842,17,1,0,0,0,0,0,5,6,6,6,6,6,2
1400,53,2025-07-19 00:00:00,29,3,,34,34,10,17,6,6,6,6,6,6,36,90,1.8,,-0.094736842,18,2,1,0,0,0,0,4,6,6,6,6,6,3
1401,55,2025-07-19 00:00:00,29,2,,33,33,11,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,2,0,0,0,0,0,3,6,6,6,6,6,1
1402,55,2025-07-19 00:00:00,29,4,,32,32,11,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,4,0,0,0,0,0,4,5,5,6,6,6,2
1403,55,2025-07-19 00:00:00,29,2,,33,33,8,15,6,6,6,6,6,6,36,90,1.8,,-0.094736842,16,2,0,0,0,0,0,4,5,6,6,6,6,3
1404,37,2025-07-19 00:00:00,29,3,,35,35,11,16,6,6,6,6,6,6,36,90,1.8,,-0.094736842,18,2,1,0,0,0,0,5,6,6,6,6,6,1
1405,37,2025-07-19 00:00:00,29,3,,34,34,11,17,6,6,6,6,6,6,36,90,1.8,,-0.094736842,18,3,0,0,0,0,0,5,5,6,6,6,6,2
1406,37,2025-07-19 00:00:00,29,2,,31,31,10,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,2,0,0,0,0,0,2,5,6,6,6,6,3
1407,52,2025-07-19 00:00:00,29,1,,32,32,11,18,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,1,0,0,0,0,0,3,5,6,6,6,6,1
1408,52,2025-07-19 00:00:00,29,1,,32,32,12,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,19,1,0,0,0,0,0,3,5,6,6,6,6,2
1409,52,2025-07-19 00:00:00,29,2,,36,36,10,17,6,6,6,6,6,6,36,90,1.8,,-0.094736842,18,2,0,0,0,0,0,6,6,6,6,6,6,3
1410,43,2025-07-19 00:00:00,29,2,,32,32,10,17,6,6,6,6,6,6,36,90,1.8,,-0.094736842,18,1,1,0,0,0,0,2,6,6,6,6,6,1
1411,43,2025-07-19 00:00:00,29,2,,31,31,10,16,6,6,6,6,6,6,36,90,1.8,,-0.094736842,17,2,0,0,0,0,0,3,4,6,6,6,6,2
1412,43,2025-07-19 00:00:00,29,2,,32,32,9,19,6,6,6,6,6,6,36,90,1.8,,-0.094736842,20,2,0,0,0,0,0,3,5,6,6,6,6,3
1413,57,2025-07-25 00:00:00,30,7,,62,124,18,24,3,11,13,11,12,11,61,280.6,2.904761905,,0.004761905,25,2,5,0,0,0,0,5,10,9,12,12,14,1
1414,57,2025-07-25 00:00:00,30,4,,54,108,17,23,5,11,12,13,11,13,65,299,3.095238095,,-0.204761905,24,2,2,0,0,0,0,5,7,10,13,8,11,2
1415,46,2025-07-25 00:00:00,30,6,,71,142,17,23,2,7,17,24,13,13,76,349.6,3.619047619,,0.569047619,24,2,2,2,0,0,0,6,14,11,12,14,14,1
1416,46,2025-07-25 00:00:00,30,7,,63,126,17,23,1,7,8,9,15,14,54,248.4,2.571428571,,-0.378571429,24,3,4,0,0,0,0,2,7,11,15,11,17,2
1417,56,2025-07-25 00:00:00,30,4,,44,88,12,16,2,5,8,15,6,4,40,184,1.904761905,,-0.495238095,17,4,0,0,0,0,0,7,15,6,6,6,4,1
1418,56,2025-07-25 00:00:00,30,5,,64,128,13,17,2,8,9,16,13,20,68,312.8,3.238095238,,-0.011904762,19,3,2,0,0,0,0,6,12,16,11,17,2,2
1419,40,2025-07-25 00:00:00,30,9,,65,130,14,19,4,14,12,0,0,0,30,138,1.428571429,,0.528571429,20,5,4,0,0,0,0,4,12,12,19,5,13,1
1420,40,2025-07-25 00:00:00,30,13,,48,96,15,22,4,6,14,14,0,0,38,174.8,1.80952381,,0.75952381,23,5,5,3,0,0,0,3,7,10,14,9,5,2
1421,49,2025-07-26 00:00:00,30,6,,80,160,13,18,7,13,0,0,0,0,20,92,0.952380952,,0.702380952,19,3,3,0,0,0,0,15,9,15,13,16,12,1
1422,49,2025-07-26 00:00:00,30,6,,69,138,13,18,2,9,0,0,0,0,11,50.6,0.523809524,,0.323809524,19,4,2,0,0,0,0,5,11,13,22,8,10,2
1423,54,2025-07-26 00:00:00,30,3,,75,150,13,18,5,15,0,0,0,0,20,92,0.952380952,,0.452380952,19,3,0,0,0,0,0,6,9,20,18,18,4,1
1424,54,2025-07-26 00:00:00,30,5,,71,142,14,19,14,18,0,0,0,0,32,147.2,1.523809524,,0.923809524,20,5,0,0,0,0,0,5,13,21,13,12,7,2
1425,39,2025-07-26 00:00:00,30,4,,74,148,13,18,12,18,17,0,0,0,47,216.2,2.238095238,,0.538095238,19,4,0,0,0,0,0,7,12,18,19,17,1,1
1426,39,2025-07-26 00:00:00,30,3,,56,112,13,17,2,13,13,0,0,0,28,128.8,1.333333333,,0.133333333,18,1,2,0,0,0,0,6,16,16,15,3,0,2
1427,35,2025-07-26 00:00:00,30,5,,60,120,14,18,2,8,10,12,0,0,32,147.2,1.523809524,,1.023809524,20,4,1,0,0,0,0,13,11,14,10,7,5,1
1428,35,2025-07-26 00:00:00,30,3,,59,118,14,18,2,6,19,0,0,0,27,124.2,1.285714286,,0.635714286,19,2,1,0,0,0,0,8,12,6,19,8,6,2
1429,36,2025-07-26 00:00:00,30,3,,32,32,12,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,2,1,0,0,0,0,2,6,6,6,6,6,1
1430,36,2025-07-26 00:00:00,30,1,,33,33,13,20,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,1,0,0,0,0,0,3,6,6,6,6,6,2
1431,36,2025-07-26 00:00:00,30,3,,36,36,13,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,3,0,0,0,0,0,6,6,6,6,6,6,3
1432,51,2025-07-26 00:00:00,30,3,,34,34,13,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,3,0,0,0,0,0,4,6,6,6,6,6,1
1433,51,2025-07-26 00:00:00,30,3,,33,33,12,20,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,3,0,0,0,0,0,3,6,6,6,6,6,2
1434,51,2025-07-26 00:00:00,30,3,,33,33,12,20,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,2,1,0,0,0,0,3,6,6,6,6,6,3
1435,42,2025-07-26 00:00:00,30,3,,33,33,13,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,2,1,0,0,0,0,3,6,6,6,6,6,1
1436,42,2025-07-26 00:00:00,30,4,,34,34,14,21,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,22,3,1,0,0,0,0,4,6,6,6,6,6,2
1437,42,2025-07-26 00:00:00,30,2,,33,33,13,20,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,2,0,0,0,0,0,3,6,6,6,6,6,3
1438,53,2025-07-26 00:00:00,30,4,,33,33,12,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,2,2,0,0,0,0,3,6,6,6,6,6,1
1439,53,2025-07-26 00:00:00,30,2,,34,34,11,17,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,18,2,0,0,0,0,0,4,6,6,6,6,6,2
1440,53,2025-07-26 00:00:00,30,4,,34,34,12,18,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,19,4,0,0,0,0,0,4,6,6,6,6,6,3
1441,55,2025-07-26 00:00:00,30,3,,35,35,12,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,2,1,0,0,0,0,5,6,6,6,6,6,1
1442,55,2025-07-26 00:00:00,30,3,,32,32,12,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,1,2,0,0,0,0,3,5,6,6,6,6,2
1443,55,2025-07-26 00:00:00,30,3,,32,32,9,16,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,17,3,0,0,0,0,0,3,5,6,6,6,6,3
1444,37,2025-07-26 00:00:00,30,2,,34,34,11,17,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,18,2,0,0,0,0,0,5,5,6,6,6,6,1
1445,37,2025-07-26 00:00:00,30,2,,31,31,10,18,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,19,2,0,0,0,0,0,2,5,6,6,6,6,2
1446,37,2025-07-26 00:00:00,30,1,,35,35,11,18,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,19,1,0,0,0,0,0,5,6,6,6,6,6,3
1447,52,2025-07-26 00:00:00,30,2,,29,29,13,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,2,0,0,0,0,0,2,3,6,6,6,6,1
1448,52,2025-07-26 00:00:00,30,4,,35,35,13,19,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,20,4,0,0,0,0,0,5,6,6,6,6,6,2
1449,52,2025-07-26 00:00:00,30,3,,32,32,12,18,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,19,3,0,0,0,0,0,2,6,6,6,6,6,3
1450,43,2025-07-26 00:00:00,30,1,,33,33,12,18,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,19,1,0,0,0,0,0,3,6,6,6,6,6,1
1451,43,2025-07-26 00:00:00,30,3,,32,32,11,17,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,18,3,0,0,0,0,0,3,5,6,6,6,6,2
1452,43,2025-07-26 00:00:00,30,3,,32,32,11,20,6,6,6,6,6,6,36,90,1.714285714,,-0.085714286,21,3,0,0,0,0,0,2,6,6,6,6,6,3
1453,57,2025-08-01 00:00:00,31,4,,63,126,19,25,8,11,13,13,11,12,68,312.8,3.090909091,,0.186147186,26,2,2,0,0,0,0,5,15,10,9,12,12,1
1454,57,2025-08-01 00:00:00,31,4,,55,110,18,24,7,12,13,12,13,12,69,317.4,3.136363636,,0.041125541,25,2,1,1,0,0,0,5,10,9,10,13,8,2
1455,46,2025-08-01 00:00:00,31,2,,70,140,18,24,2,11,10,22,25,13,83,381.8,3.772727273,,0.153679654,25,1,1,0,0,0,0,6,10,17,11,12,14,1
1456,46,2025-08-01 00:00:00,31,2,,76,152,17,23,8,14,11,9,14,14,70,322,3.181818182,,0.61038961,24,1,1,0,0,0,0,10,9,12,17,11,17,2
1457,56,2025-08-01 00:00:00,31,4,,38,76,12,17,5,7,8,15,6,4,45,207,2.045454545,,0.140692641,17,4,0,0,0,0,0,5,8,15,4,6,0,1
1458,56,2025-08-01 00:00:00,31,1,,55,110,12,18,4,6,9,10,6,4,39,179.4,1.772727273,,-1.465367965,18,1,0,0,0,0,0,6,6,12,16,11,4,2
1459,49,2025-08-01 00:00:00,31,3,,78,156,14,19,4,10,19,0,0,0,33,151.8,1.5,,0.547619048,20,3,0,0,0,0,0,6,26,9,15,13,9,1
1460,49,2025-08-01 00:00:00,31,2,,71,142,13,19,10,13,0,0,0,0,23,105.8,1.045454545,,0.521645022,19,2,0,0,0,0,0,2,12,14,13,22,8,2
1461,40,2025-08-01 00:00:00,31,9,,61,122,15,20,5,13,18,12,0,0,48,220.8,2.181818182,,0.753246753,21,2,4,3,0,0,0,6,11,13,12,19,0,1
1462,40,2025-08-01 00:00:00,31,11,,56,112,17,22,3,2,7,9,17,14,52,239.2,2.363636364,,0.554112554,24,4,7,0,0,0,0,8,10,10,14,9,5,2
1463,54,2025-08-01 00:00:00,31,5,,77,154,18,19,5,8,17,0,0,0,30,138,1.363636364,,0.411255411,20,1,4,0,0,0,0,4,8,9,20,18,18,1
1464,54,2025-08-01 00:00:00,31,6,,62,124,15,19,7,18,0,0,0,0,25,115,1.136363636,,-0.387445887,21,2,4,0,0,0,0,8,13,21,12,5,3,2
1465,39,2025-08-01 00:00:00,31,2,,78,156,14,19,8,13,18,17,0,0,56,257.6,2.545454545,,0.307359307,19,2,0,0,0,0,0,10,10,12,18,19,9,1
1466,35,2025-08-01 00:00:00,31,2,,55,110,15,19,1,7,12,10,0,0,30,138,1.363636364,,-0.16017316,20,2,0,0,0,0,0,6,14,10,14,9,2,1
1467,35,2025-08-01 00:00:00,31,3,,55,110,14,19,5,9,19,0,0,0,33,151.8,1.5,,0.214285714,20,3,0,0,0,0,0,6,9,12,6,19,3,2
1468,36,2025-08-01 00:00:00,31,3,,35,35,13,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,2,1,0,0,0,0,5,6,6,6,6,6,1
1469,36,2025-08-01 00:00:00,31,3,,36,36,14,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,22,2,1,0,0,0,0,6,6,6,6,6,6,2
1470,36,2025-08-01 00:00:00,31,1,,35,35,14,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,5,6,6,6,6,6,3
1471,51,2025-08-02 00:00:00,31,3,,36,36,13,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,3,0,0,0,0,0,6,6,6,6,6,6,1
1472,51,2025-08-02 00:00:00,31,2,,36,36,14,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,22,2,0,0,0,0,0,6,6,6,6,6,6,2
1473,51,2025-08-02 00:00:00,31,1,,36,36,14,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,6,6,6,6,6,6,3
1474,42,2025-08-02 00:00:00,31,2,,33,33,14,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,2,0,0,0,0,0,4,5,6,6,6,6,1
1475,42,2025-08-02 00:00:00,31,0,,33,33,15,22,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,23,0,0,0,0,0,0,4,5,6,6,6,6,2
1476,42,2025-08-02 00:00:00,31,3,,32,32,14,21,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,22,3,0,0,0,0,0,2,6,6,6,6,6,3
1477,53,2025-08-02 00:00:00,31,2,,33,33,13,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,2,0,0,0,0,0,3,6,6,6,6,6,1
1478,53,2025-08-02 00:00:00,31,1,,32,32,12,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,19,1,0,0,0,0,0,2,6,6,6,6,6,2
1479,53,2025-08-02 00:00:00,31,0,,35,35,12,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,20,0,0,0,0,0,0,5,6,6,6,6,6,3
1480,55,2025-08-02 00:00:00,31,1,,32,32,13,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,2,6,6,6,6,6,1
1481,55,2025-08-02 00:00:00,31,1,,32,32,13,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,2,6,6,6,6,6,2
1482,55,2025-08-02 00:00:00,31,1,,35,35,9,16,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,18,1,0,0,0,0,0,5,6,6,6,6,6,3
1483,37,2025-08-02 00:00:00,31,2,,35,35,12,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,19,2,0,0,0,0,0,5,6,6,6,6,6,1
1484,37,2025-08-02 00:00:00,31,2,,35,35,12,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,19,2,0,0,0,0,0,5,6,6,6,6,6,2
1485,37,2025-08-02 00:00:00,31,3,,35,35,12,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,20,3,0,0,0,0,0,5,6,6,6,6,6,3
1486,52,2025-08-02 00:00:00,31,1,,32,32,13,19,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,2,6,6,6,6,6,1
1487,52,2025-08-02 00:00:00,31,1,,34,34,13,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,21,1,0,0,0,0,0,4,6,6,6,6,6,2
1488,52,2025-08-02 00:00:00,31,5,,34,34,13,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,20,3,2,0,0,0,0,4,6,6,6,6,6,3
1489,43,2025-08-02 00:00:00,31,2,,35,35,13,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,20,2,0,0,0,0,0,5,6,6,6,6,6,1
1490,43,2025-08-02 00:00:00,31,1,,32,32,12,18,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,19,1,0,0,0,0,0,2,6,6,6,6,6,2
1491,43,2025-08-02 00:00:00,31,2,,33,33,12,20,6,6,6,6,6,6,36,90,1.636363636,,-0.077922078,22,1,1,0,0,0,0,3,6,6,6,6,6,3
1492,41,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1493,41,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1494,44,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,44,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1496,47,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1497,47,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1498,50,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,50,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1500,48,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,48,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1502,58,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1503,58,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1504,57,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1505,57,2025-03-07 00:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1506,35,2025-03-14 00:00:00,11,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,2
1507,35,2025-03-14 00:00:00,11,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1508,39,2025-03-14 00:00:00,11,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,1
1509,39,2025-03-14 00:00:00,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,2
1510,54,2025-03-14 00:00:00,11,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,1
1511,54,2025-03-14 00:00:00,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,2
1512,49,2025-03-14 00:00:00,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,1
1513,49,2025-03-14 00:00:00,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,2
1514,57,2025-03-14 00:00:00,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,2
1515,46,2025-03-14 00:00:00,11,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,1
1516,46,2025-03-14 00:00:00,11,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,2
1517,56,2025-03-14 00:00:00,11,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,1
1518,56,2025-03-14 00:00:00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1519,38,2025-03-21 00:00:00,12,8,2.666666667,3,6,0,1,0,0,0,0,0,0,0,0,,,,2,3,5,0,0,0,0,3,0,0,0,0,0,1
1520,38,2025-03-21 00:00:00,12,6,2,3,6,0,1,0,0,0,0,0,0,0,0,,,,2,4,2,0,0,0,0,3,0,0,0,0,0,2
1521,45,2025-03-21 00:00:00,12,9,3,4,8,0,1,0,0,0,0,0,0,0,0,,,,2,8,1,0,0,0,0,4,0,0,0,0,0,1
1522,45,2025-03-21 00:00:00,12,5,1.666666667,5,10,0,1,0,0,0,0,0,0,0,0,,,,2,3,2,0,0,0,0,5,0,0,0,0,0,2
1523,56,2025-03-21 00:00:00,12,3,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,1,0,0,0,0,0,1
1524,49,2025-03-21 00:00:00,12,8,2.666666667,2,4,0,1,0,0,0,0,0,0,0,0,,,,2,2,6,0,0,0,0,2,0,0,0,0,0,1
1525,54,2025-03-21 00:00:00,12,5,1.666666667,2,4,0,1,0,0,0,0,0,0,0,0,,,,1,5,0,0,0,0,0,2,0,0,0,0,0,1
1526,39,2025-03-21 00:00:00,12,4,1.333333333,5,10,0,1,0,0,0,0,0,0,0,0,,,,1,4,0,0,0,0,0,5,0,0,0,0,0,1
1527,35,2025-03-21 00:00:00,12,7,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,7,0,0,0,0,0,0,0,0,0,0,0,1
1528,57,2025-03-28 00:00:00,13,8,2,21,42,0,2,0,0,0,0,0,0,0,0,,,,3,4,1,3,0,0,0,3,18,0,0,0,0,1
1529,46,2025-03-28 00:00:00,13,6,1.5,18,36,0,2,0,0,0,0,0,0,0,0,,,,3,2,4,0,0,0,0,9,9,0,0,0,0,1
1530,56,2025-03-28 00:00:00,13,3,0.75,5,10,0,1,0,0,0,0,0,0,0,0,,,,2,1,2,0,0,0,0,5,0,0,0,0,0,1
1531,49,2025-03-28 00:00:00,13,7,1.75,9,18,0,1,0,0,0,0,0,0,0,0,,,,2,2,5,0,0,0,0,9,0,0,0,0,0,1
1532,54,2025-03-28 00:00:00,13,2,0.5,9,18,0,1,0,0,0,0,0,0,0,0,,,,2,1,1,0,0,0,0,9,0,0,0,0,0,1
1533,39,2025-03-28 00:00:00,13,4,1,12,24,0,1,0,0,0,0,0,0,0,0,,,,2,3,1,0,0,0,0,12,0,0,0,0,0,1
1534,35,2025-03-28 00:00:00,13,0,0,8,16,0,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,1
1535,56,2025-03-21 00:00:00,12,7,2.333333333,1,2,0,1,0,0,0,0,0,0,0,0,,,,2,2,5,0,0,0,0,1,0,0,0,0,0,2
1536,49,2025-03-21 00:00:00,12,5,1.666666667,1,2,0,1,0,0,0,0,0,0,0,0,,,,1,5,0,0,0,0,0,1,0,0,0,0,0,2
1537,54,2025-03-21 00:00:00,12,3,1,2,4,0,1,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,2,0,0,0,0,0,2
1538,39,2025-03-21 00:00:00,12,3,1,2,4,0,1,0,0,0,0,0,0,0,0,,,,1,3,0,0,0,0,0,2,0,0,0,0,0,2
1539,35,2025-03-21 00:00:00,12,4,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,2
1540,57,2025-03-28 00:00:00,13,2,0.5,14,28,0,2,0,0,0,0,0,0,0,0,,,,3,2,0,0,0,0,0,4,10,0,0,0,0,2
1541,46,2025-03-28 00:00:00,13,6,1.5,16,32,0,2,0,0,0,0,0,0,0,0,,,,4,1,3,2,0,0,0,6,10,0,0,0,0,2
1542,56,2025-03-28 00:00:00,13,5,1.25,5,10,0,1,0,0,0,0,0,0,0,0,,,,2,2,3,0,0,0,0,5,0,0,0,0,0,2
